entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:556175,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:556175,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:887891,who,artist,Rufus Thomas,WHO|artist|Rufus Thomas,discogs_v1,1.0.0
discogs:887891,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1538453,who,artist,The Sweet Inspirations,WHO|artist|The Sweet Inspirations,discogs_v1,1.0.0
discogs:1538453,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1125816,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:1125816,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:3863496,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:3863496,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:6978569,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:6978569,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1907979,who,artist,Johnnie Taylor,WHO|artist|Johnnie Taylor,discogs_v1,1.0.0
discogs:1907979,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:14642063,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:14642063,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1326016,who,artist,Otis Redding,WHO|artist|Otis Redding,discogs_v1,1.0.0
discogs:1326016,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:26827217,who,artist,Albert King,WHO|artist|Albert King,discogs_v1,1.0.0
discogs:26827217,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:26827217,who,label,Craft Recordings,WHO|label|Craft Recordings,discogs_v1,1.0.0
discogs:11728798,who,artist,Carla Thomas,WHO|artist|Carla Thomas,discogs_v1,1.0.0
discogs:11728798,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:11728798,who,label,Speakers Corner Records,WHO|label|Speakers Corner Records,discogs_v1,1.0.0
discogs:2684026,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:2684026,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:4040564,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:4040564,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:2563985,who,artist,Otis Redding & Carla Thomas,WHO|artist|Otis Redding & Carla Thomas,discogs_v1,1.0.0
discogs:2563985,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:643337,who,artist,The Mar-Keys / Booker T & The MG's,WHO|artist|The Mar-Keys / Booker T & The MG's,discogs_v1,1.0.0
discogs:643337,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1285290,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:1285290,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1067779,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:1067779,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:34772654,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
